FID,lamp_post_info_id,parent_id,department_id,responsible_id,lamp_status_id,lamp_survey_id,lamp_post_type_id,lamp_cover_type_id,single_tag_lamp_type_id,lamp_post_code,geom,color_code,longitude,latitude,iot_control_id,lux,lamp_survey_name,district_name,lamp_post_type_name
bma_streetlight.fid-122492c5_19f42063c6e_-35e3,906061,426110,1,3,1,1,2,1,10,lamp-ID-d912f27c-34ae-4315-a731-246d7bdfc7cf,POINT (13.73425379323306 100.54167113767168),#ABABAB,100.5417,13.7343,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35e2,426533,426533,2,33,1,1,2,1,10,lamp-ID-45f6be3c-54a7-4fb8-90de-93ae3e73297d,POINT (13.724785158864227 100.55222980296367),#ABABAB,100.5522,13.7248,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35e1,826782,556558,1,3,1,2,2,1,3,lamp-ID-9b2afdc0-73ab-458d-b420-d146a33bf6b9,POINT (13.72956 100.536213),#9D5A9B,100.5362,13.7296,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35e0,561192,561192,1,3,1,1,2,1,2,lamp-ID-4b1cee8c-904a-41a3-a675-384fbff7df42,POINT (13.741731631294241 100.52277736353406),#16A3D4,100.5228,13.7417,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35df,424280,424280,1,3,1,1,2,1,10,lamp-ID-35436b6d-28f7-440c-aad7-bdd12f959011,POINT (13.743401857438505 100.54771394373307),#ABABAB,100.5477,13.7434,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35de,863400,421461,2,33,1,2,1,1,3,lamp-ID-587fe197-f8f5-453f-87ae-d78cbd9f2ea2,POINT (13.728994 100.551199),#9D5A9B,100.5512,13.729,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35dd,496570,496570,2,33,1,1,2,1,10,lamp-ID-34fbb568-071f-43a7-8ddf-05727c3e2915,POINT (13.725712895837376 100.5512525647101),#ABABAB,100.5513,13.7257,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35dc,511458,511458,2,33,1,2,2,1,3,lamp-ID-fb53a4f9-57d7-4716-9f28-756eebc8992f,POINT (13.74019774171602 100.51624624709977),#9D5A9B,100.5162,13.7402,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35db,556539,556539,1,3,1,2,4,1,3,lamp-ID-f8b77a89-6584-450c-9f81-2dcb66f6c3e2,POINT (13.73008935 100.5349243),#9D5A9B,100.5349,13.7301,2,14.58,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-35da,472827,472827,1,3,1,2,2,1,3,lamp-ID-b3d483ea-376e-43f5-8a39-9935360f205c,POINT (13.731980330171382 100.53131337057441),#9D5A9B,100.5313,13.732,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35d9,432620,432620,2,33,1,1,2,1,10,lamp-ID-6ffa5029-05bd-4365-b4a3-f5c85f5a2eef,POINT (13.727216336032237 100.54342709551472),#ABABAB,100.5434,13.7272,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35d8,912502,418736,2,33,1,2,1,1,3,lamp-ID-6c3e120b-95b1-463a-b758-79bc6a8a0cb4,POINT (13.745602 100.522068),#9D5A9B,100.5221,13.7456,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35d7,524817,524817,1,3,1,1,2,1,10,lamp-ID-fd1b6b8a-e54f-4747-9713-8d1c8450c646,POINT (13.739016420472103 100.5429433844628),#ABABAB,100.5429,13.739,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35d6,860465,576378,1,3,1,1,2,1,3,lamp-ID-7a2f4d2b-63ff-48fd-82fa-08586ecc65cd,POINT (13.737225 100.546495),#9D5A9B,100.5465,13.7372,1,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35d5,432918,432918,1,3,1,1,2,1,10,lamp-ID-c59a94a3-d94c-4a07-812a-f16913a70bf9,POINT (13.729897277196182 100.54516568308907),#ABABAB,100.5452,13.7299,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35d4,608001,608001,2,33,1,1,2,1,1,lamp-ID-eebd637a-5b01-43c9-a6fc-dbe24be71a08,POINT (13.736568106540549 100.528270638483),#E3525B,100.5283,13.7366,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35d3,424068,424068,1,3,1,1,2,1,10,lamp-ID-43b9adab-aec7-4897-b4f5-a7ebcd339db2,POINT (13.740123910706801 100.51582499397023),#ABABAB,100.5158,13.7401,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35d2,882603,771064,1,3,1,2,4,1,3,lamp-ID-eacfec3d-46a6-4254-8783-45a4f7541500,POINT (13.743796386849423 100.54421032455141),#9D5A9B,100.5442,13.7438,2,,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-35d1,774932,774932,1,3,1,2,2,1,3,lamp-ID-4fe94627-8da4-466f-acb9-37123bbb8633,POINT (13.7338965 100.538472),#9D5A9B,100.5385,13.7339,2,35.09,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35d0,573790,573790,2,33,1,2,1,1,3,lamp-ID-add6b20c-d19b-4d4f-bbc7-71f4dcf6e116,POINT (13.733013055284191 100.5485663768357),#9D5A9B,100.5486,13.733,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35cf,905962,781903,1,3,1,2,2,1,3,lamp-ID-e034dbfe-f025-4808-b365-d4fdbef66c44,POINT (13.747938115427697 100.53108688148315),#9D5A9B,100.5311,13.7479,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35ce,853250,654281,1,3,1,2,2,1,3,lamp-ID-5071a828-7a94-4c17-bfdc-c9123abc064d,POINT (13.742816 100.519871),#9D5A9B,100.5199,13.7428,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35cd,512665,512665,1,3,1,1,2,1,10,lamp-ID-732f9aa5-4748-4758-8c7d-d1450be6911c,POINT (13.73343553511445 100.52882829906828),#ABABAB,100.5288,13.7334,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35cc,518374,518374,2,33,1,1,2,1,10,lamp-ID-63e12180-c6a6-4ac8-a527-f1aa9531f79a,POINT (13.729994003722929 100.5449364513938),#ABABAB,100.5449,13.73,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35cb,442466,442466,1,3,1,1,2,1,2,lamp-ID-988f05a1-675f-45a1-8d79-fd054ee9fd79,POINT (13.736224158285998 100.5207435133094),#16A3D4,100.5207,13.7362,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35ca,860581,834233,2,33,1,2,1,1,3,BMA-494,POINT (13.731254 100.545614),#9D5A9B,100.5456,13.7313,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35c9,495740,495740,1,3,1,1,2,1,10,lamp-ID-654a20af-9cf7-4a18-b688-ff578e65f12f,POINT (13.723026828121762 100.55272283583314),#ABABAB,100.5527,13.723,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35c8,600702,600702,2,33,1,1,2,1,10,lamp-ID-0353311d-7266-424d-8c83-f01aada60c27,POINT (13.73378756253468 100.54358369197747),#ABABAB,100.5436,13.7338,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35c7,586069,586069,2,33,1,2,5,3,2,lamp-ID-a5646d39-0d02-4ac7-802b-1512d1ad8174,POINT (13.73010105 100.5373005),#16A3D4,100.5373,13.7301,2,45.83,มี,ปทุมวัน,High mass
bma_streetlight.fid-122492c5_19f42063c6e_-35c6,496803,496803,2,33,1,1,2,1,10,lamp-ID-3f12b501-7a48-4b3b-9274-62e406dbfc25,POINT (13.72780644157263 100.54423615801791),#ABABAB,100.5442,13.7278,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35c5,699991,699991,2,33,1,1,2,1,2,lamp-ID-9c09f717-270b-4822-b282-6e77f45296c2,POINT (13.748756412884369 100.54461717290631),#16A3D4,100.5446,13.7488,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35c4,471366,471366,2,33,1,1,2,1,10,lamp-ID-d7f91ebe-efce-428b-8c5d-ac78d48c6cf2,POINT (13.749106921177463 100.53130946142299),#ABABAB,100.5313,13.7491,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35c3,860473,570352,1,3,1,2,2,1,3,lamp-ID-82d0f34e-dfb5-40af-b26f-4dd6011f8e21,POINT (13.736544 100.546289),#9D5A9B,100.5463,13.7365,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35c2,759481,759481,2,33,1,2,2,1,3,lamp-ID-a28235ab-d169-42c5-aa2a-a11e1f245e3e,POINT (13.749310394484379 100.51715425652222),#9D5A9B,100.5172,13.7493,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35c1,567810,567810,2,33,1,2,1,1,3,lamp-ID-24817caa-7968-4afc-ba2c-0cdd8f94049e,POINT (13.735815956070644 100.54023441080138),#9D5A9B,100.5402,13.7358,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35c0,703320,703320,2,33,1,2,1,1,3,lamp-ID-d31a4b8c-c833-459f-bf4d-888a1c6b3c65,POINT (13.748181977691495 100.5297388824763),#9D5A9B,100.5297,13.7482,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35bf,860796,860796,2,33,1,2,1,1,3,30/5,POINT (13.730229 100.547132),#9D5A9B,100.5471,13.7302,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35be,704189,704189,2,33,1,1,2,1,10,lamp-ID-494b6ffd-a75c-4614-a12f-e2649498663c,POINT (13.734548862137574 100.52610879140126),#ABABAB,100.5261,13.7345,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35bd,771113,771113,1,3,1,2,4,1,3,lamp-ID-e136d5b5-0d92-463e-b0cc-21aa7cf92cca,POINT (13.743399849376495 100.5476696044616),#9D5A9B,100.5477,13.7434,2,,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-35bc,559611,559611,1,3,1,1,2,1,2,lamp-ID-7f52d257-10f3-4d8a-b5dd-067806926c84,POINT (13.743393040050979 100.54647943647073),#16A3D4,100.5465,13.7434,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35bb,698716,698716,2,33,1,1,2,1,1,lamp-ID-d929f244-863b-457a-b874-9b597bdb41de,POINT (13.743078089499557 100.5285925543049),#E3525B,100.5286,13.7431,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35ba,909817,394377,1,3,1,2,1,1,10,lamp-ID-ca9d1572-f88e-4062-8c69-812019061119,POINT (13.72672017 100.5440577),#ABABAB,100.5441,13.7267,2,33.47,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35b9,553824,553824,1,3,1,2,1,1,3,lamp-ID-b7c8ce05-90e7-46e0-aa36-9857c2b189b6,POINT (13.72962998 100.5360267),#9D5A9B,100.536,13.7296,2,29.64,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35b8,471426,471426,2,33,1,1,2,1,10,lamp-ID-b72cf607-39fb-4493-a60f-7bebc7f485cf,POINT (13.731119559251008 100.53840889655805),#ABABAB,100.5384,13.7311,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35b7,841656,726483,1,3,1,1,2,1,3,lamp-ID-c7762bc5-5299-4c4f-9bdc-49e6653e6c39,POINT (13.73751 100.546471),#9D5A9B,100.5465,13.7375,1,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35b6,834076,570279,1,3,1,2,2,1,3,lamp-ID-a39464e9-ce92-4b2d-aabf-b7885e0498e9,POINT (13.736933 100.546368),#9D5A9B,100.5464,13.7369,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35b5,770597,770597,1,3,1,2,4,1,3,lamp-ID-be4cf58e-3bd1-45af-a1a4-9ef9d46a083d,POINT (13.743836320533337 100.54417809834376),#9D5A9B,100.5442,13.7438,2,,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-35b4,541424,541424,2,33,1,1,2,1,1,lamp-ID-3caf905d-e0c4-45e1-b406-bc1fe499f3fc,POINT (13.743282103046505 100.52747110326148),#E3525B,100.5275,13.7433,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35b3,435134,435134,2,33,1,2,2,1,3,lamp-ID-c55c884a-6af7-44b9-b605-aa8e6683f45b,POINT (13.739817995796816 100.52085104775627),#9D5A9B,100.5209,13.7398,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35b2,904429,437414,2,33,1,2,1,1,3,lamp-ID-3351320b-322c-4523-8302-ac35fc88505f,POINT (13.735919580220807 100.54096463591037),#9D5A9B,100.541,13.7359,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35b1,714854,714854,2,33,1,1,2,1,1,lamp-ID-9128cc4a-ed79-47d3-b091-5225fc0937fe,POINT (13.734425475401293 100.54928069612627),#E3525B,100.5493,13.7344,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35b0,882605,429987,1,3,1,2,2,1,3,lamp-ID-b2d4ecd0-3045-473e-9c64-c5bd01d81b81,POINT (13.743786 100.544165),#9D5A9B,100.5442,13.7438,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35af,575840,575840,2,33,1,1,2,1,10,lamp-ID-ecf9853c-0452-4cb6-b8c6-f0532b1b70ee,POINT (13.743911579507966 100.54342673514623),#ABABAB,100.5434,13.7439,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35ae,421205,421205,2,33,1,2,1,1,3,lamp-ID-a394f01c-bded-4d9b-930b-35868ec29b3d,POINT (13.733166565949585 100.54932445783966),#9D5A9B,100.5493,13.7332,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35ad,853212,508526,1,3,1,1,2,1,3,lamp-ID-3e2deb34-790d-466f-b474-b49a221f5162,POINT (13.740725 100.519277),#9D5A9B,100.5193,13.7407,1,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35ac,571592,571592,1,3,1,1,2,1,10,lamp-ID-7d18be32-e574-44b1-bad6-1eaa731f5208,POINT (13.73844841768591 100.5347395119381),#ABABAB,100.5347,13.7384,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35ab,843484,774889,1,3,1,2,4,1,3,lamp-ID-96a50f3f-b9ab-41fe-aba5-253927be1280,POINT (13.74084887 100.5396737),#9D5A9B,100.5397,13.7408,2,24,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-35aa,853258,574522,1,3,1,2,2,1,3,lamp-ID-d395f3ba-6950-4b86-92c2-6b4130f5fcf8,POINT (13.74317 100.518808),#9D5A9B,100.5188,13.7432,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35a9,773925,773925,1,3,1,2,2,1,3,lamp-ID-25940457-3908-4d35-b559-02ccb197af1d,POINT (13.73224101 100.5298437),#9D5A9B,100.5298,13.7322,2,32.01,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35a8,628763,628763,2,33,1,1,2,1,2,lamp-ID-28094673-06c2-462b-9fbf-8704f7da7d3b,POINT (13.734931645069143 100.55030594788623),#16A3D4,100.5503,13.7349,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35a7,533434,533434,2,33,1,1,2,1,10,lamp-ID-3dbf97dc-7f4c-4a54-8e45-f8ab08bc4447,POINT (13.750631275016593 100.51719784448412),#ABABAB,100.5172,13.7506,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35a6,772303,772303,1,3,1,2,3,1,3,lamp-ID-891fe61e-8802-448d-bfda-497add424b8f,POINT (13.726497291744039 100.54397694425008),#9D5A9B,100.544,13.7265,2,,มี,ปทุมวัน,เสาเหล็กกิ่งคู่
bma_streetlight.fid-122492c5_19f42063c6e_-35a5,824801,824801,2,33,1,2,1,1,3,002484,POINT (13.749058 100.522781),#9D5A9B,100.5228,13.7491,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35a4,864161,651155,1,3,1,2,1,1,3,lamp-ID-513a5d0f-aebe-40d2-8345-bb709d50ff77,POINT (13.741373 100.517526),#9D5A9B,100.5175,13.7414,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35a3,700313,700313,1,3,1,1,2,1,2,lamp-ID-40493d1b-c95f-41d0-aba3-74179a65c36b,POINT (13.73763610174537 100.54283263967467),#16A3D4,100.5428,13.7376,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35a2,574261,574261,2,33,1,2,1,1,1,lamp-ID-d0a73d94-bac0-4409-94b3-7e3dcafe490b,POINT (13.739804144082465 100.55048978228749),#E3525B,100.5505,13.7398,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-35a1,427164,427164,1,3,1,2,2,1,3,lamp-ID-621c988f-88dc-4d99-978a-ff763c54b10d,POINT (13.73164233502543 100.53207044176207),#9D5A9B,100.5321,13.7316,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-35a0,518438,518438,2,33,1,1,2,1,10,lamp-ID-6d154b62-badb-491c-9772-d205b4ca9a5a,POINT (13.73101066779845 100.54186834493751),#ABABAB,100.5419,13.731,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-359f,862884,862884,2,33,1,2,1,1,3,40/10,POINT (13.730404 100.547967),#9D5A9B,100.548,13.7304,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-359e,537082,537082,1,3,1,1,2,1,10,lamp-ID-7adb67ed-90c7-4af7-a8c2-55d30fbb2f4e,POINT (13.732192842085214 100.53385449374896),#ABABAB,100.5339,13.7322,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-359d,772289,772289,1,3,1,2,3,1,3,lamp-ID-a2e575c2-a414-4844-82fe-a26a2f76137e,POINT (13.72655593 100.5437729),#9D5A9B,100.5438,13.7266,2,34.01,มี,ปทุมวัน,เสาเหล็กกิ่งคู่
bma_streetlight.fid-122492c5_19f42063c6e_-359c,895285,772250,1,3,1,2,2,1,3,lamp-ID-e5ebc1c1-89e1-44f4-bd33-4d84de40cc4f,POINT (13.731777 100.531548),#9D5A9B,100.5315,13.7318,1,23,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-359b,912163,651153,1,3,1,2,2,1,3,lamp-ID-990f6cf7-0232-42e5-9371-258384cc270e,POINT (13.741372 100.517535),#9D5A9B,100.5175,13.7414,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-359a,895310,537481,1,3,1,2,2,1,3,lamp-ID-439ebf08-09ad-4314-9b47-60fea8edffad,POINT (13.732969 100.528298),#9D5A9B,100.5283,13.733,1,40,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
